suite_id,suite,run_index,total_runs,method,seed,sparsity,cka_strength,cka_signal,global_config,config,log_dir,checkpoint_dir,plot_dir,command,status
cifar10_drift_all,cka_strength,41,155,cka_feddst,13,0.5,0.2,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_13,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_13,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 13 --sparsity 0.5 --cka-strength 0.2 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_13 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_13 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
cifar10_drift_all,cka_strength,42,155,cka_feddst,13,0.7,0.2,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_13,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_13,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 13 --sparsity 0.7 --cka-strength 0.2 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_13 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_13 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
cifar10_drift_all,cka_strength,43,155,cka_feddst,13,0.8,0.2,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_13,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_13,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 13 --sparsity 0.8 --cka-strength 0.2 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_13 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_13 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
cifar10_drift_all,cka_strength,44,155,cka_feddst,13,0.9,0.2,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_13,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_13,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 13 --sparsity 0.9 --cka-strength 0.2 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_13 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_13 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
cifar10_drift_all,cka_strength,45,155,cka_feddst,13,0.95,0.2,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_13,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_13,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 13 --sparsity 0.95 --cka-strength 0.2 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_13 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_13 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
cifar10_drift_all,cka_strength,46,155,cka_feddst,21,0.5,0.2,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_21,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_21,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 21 --sparsity 0.5 --cka-strength 0.2 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_21 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_21 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
cifar10_drift_all,cka_strength,47,155,cka_feddst,21,0.7,0.2,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_21,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_21,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 21 --sparsity 0.7 --cka-strength 0.2 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_21 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_21 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
cifar10_drift_all,cka_strength,48,155,cka_feddst,21,0.8,0.2,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_21,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_21,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 21 --sparsity 0.8 --cka-strength 0.2 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_21 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_21 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
cifar10_drift_all,cka_strength,49,155,cka_feddst,21,0.9,0.2,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_21,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_21,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 21 --sparsity 0.9 --cka-strength 0.2 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_21 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_21 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
cifar10_drift_all,cka_strength,50,155,cka_feddst,21,0.95,0.2,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_21,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_21,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 21 --sparsity 0.95 --cka-strength 0.2 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_21 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_21 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
cifar10_drift_all,cka_strength,51,155,cka_feddst,100,0.5,0.2,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_100,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_100,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 100 --sparsity 0.5 --cka-strength 0.2 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_100 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_100 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
cifar10_drift_all,cka_strength,52,155,cka_feddst,100,0.7,0.2,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_100,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_100,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 100 --sparsity 0.7 --cka-strength 0.2 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_100 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_100 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
cifar10_drift_all,cka_strength,53,155,cka_feddst,100,0.8,0.2,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_100,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_100,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 100 --sparsity 0.8 --cka-strength 0.2 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_100 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_100 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
cifar10_drift_all,cka_strength,54,155,cka_feddst,100,0.9,0.2,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_100,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_100,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 100 --sparsity 0.9 --cka-strength 0.2 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_100 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_100 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
cifar10_drift_all,cka_strength,55,155,cka_feddst,100,0.95,0.2,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_100,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_100,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 100 --sparsity 0.95 --cka-strength 0.2 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_100 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p2/seed_100 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
cifar10_drift_all,cka_strength,56,155,cka_feddst,42,0.5,0.5,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_42,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_42,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 42 --sparsity 0.5 --cka-strength 0.5 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_42 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_42 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
cifar10_drift_all,cka_strength,57,155,cka_feddst,42,0.7,0.5,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_42,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_42,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 42 --sparsity 0.7 --cka-strength 0.5 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_42 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_42 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
cifar10_drift_all,cka_strength,58,155,cka_feddst,42,0.8,0.5,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_42,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_42,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 42 --sparsity 0.8 --cka-strength 0.5 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_42 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_42 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
cifar10_drift_all,cka_strength,59,155,cka_feddst,42,0.9,0.5,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_42,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_42,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 42 --sparsity 0.9 --cka-strength 0.5 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_42 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_42 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
cifar10_drift_all,cka_strength,60,155,cka_feddst,42,0.95,0.5,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_42,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_42,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 42 --sparsity 0.95 --cka-strength 0.5 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_42 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_42 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
cifar10_drift_all,cka_strength,61,155,cka_feddst,7,0.5,0.5,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_7,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_7,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 7 --sparsity 0.5 --cka-strength 0.5 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_7 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_7 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
cifar10_drift_all,cka_strength,62,155,cka_feddst,7,0.7,0.5,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_7,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_7,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 7 --sparsity 0.7 --cka-strength 0.5 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_7 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_7 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
cifar10_drift_all,cka_strength,63,155,cka_feddst,7,0.8,0.5,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_7,results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_7,results/plots/cka_strength_sweep/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 7 --sparsity 0.8 --cka-strength 0.5 --cka-signal drift --log-dir results/logs/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_7 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10_drift_all/strength_0p5/seed_7 --plot-dir results/plots/cka_strength_sweep/cifar10_drift_all,passed
