suite_id,suite,run_index,total_runs,method,seed,sparsity,cka_strength,cka_signal,global_config,config,log_dir,checkpoint_dir,plot_dir,command,status
cifar10_drift_all,multiseed,11,155,cka_feddst,7,0.9,,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10_drift_all/seed_7,results/checkpoints/multiseed/cifar10_drift_all/seed_7,results/plots/multiseed/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 7 --sparsity 0.9 --cka-signal drift --log-dir results/logs/multiseed/cifar10_drift_all/seed_7 --checkpoint-dir results/checkpoints/multiseed/cifar10_drift_all/seed_7 --plot-dir results/plots/multiseed/cifar10_drift_all,passed
cifar10_drift_all,multiseed,12,155,cka_feddst,7,0.95,,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10_drift_all/seed_7,results/checkpoints/multiseed/cifar10_drift_all/seed_7,results/plots/multiseed/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 7 --sparsity 0.95 --cka-signal drift --log-dir results/logs/multiseed/cifar10_drift_all/seed_7 --checkpoint-dir results/checkpoints/multiseed/cifar10_drift_all/seed_7 --plot-dir results/plots/multiseed/cifar10_drift_all,passed
cifar10_drift_all,multiseed,13,155,fedavg,13,,,,configs/global_cifar10.yaml,configs/fedavg_mnist.yaml,results/logs/multiseed/cifar10_drift_all/seed_13,results/checkpoints/multiseed/cifar10_drift_all/seed_13,results/plots/multiseed/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/fedavg_mnist.yaml --seed 13 --log-dir results/logs/multiseed/cifar10_drift_all/seed_13 --checkpoint-dir results/checkpoints/multiseed/cifar10_drift_all/seed_13 --plot-dir results/plots/multiseed/cifar10_drift_all,passed
cifar10_drift_all,multiseed,14,155,cka_feddst,13,0.5,,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10_drift_all/seed_13,results/checkpoints/multiseed/cifar10_drift_all/seed_13,results/plots/multiseed/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 13 --sparsity 0.5 --cka-signal drift --log-dir results/logs/multiseed/cifar10_drift_all/seed_13 --checkpoint-dir results/checkpoints/multiseed/cifar10_drift_all/seed_13 --plot-dir results/plots/multiseed/cifar10_drift_all,passed
cifar10_drift_all,multiseed,15,155,cka_feddst,13,0.7,,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10_drift_all/seed_13,results/checkpoints/multiseed/cifar10_drift_all/seed_13,results/plots/multiseed/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 13 --sparsity 0.7 --cka-signal drift --log-dir results/logs/multiseed/cifar10_drift_all/seed_13 --checkpoint-dir results/checkpoints/multiseed/cifar10_drift_all/seed_13 --plot-dir results/plots/multiseed/cifar10_drift_all,passed
cifar10_drift_all,multiseed,16,155,cka_feddst,13,0.8,,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10_drift_all/seed_13,results/checkpoints/multiseed/cifar10_drift_all/seed_13,results/plots/multiseed/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 13 --sparsity 0.8 --cka-signal drift --log-dir results/logs/multiseed/cifar10_drift_all/seed_13 --checkpoint-dir results/checkpoints/multiseed/cifar10_drift_all/seed_13 --plot-dir results/plots/multiseed/cifar10_drift_all,passed
cifar10_drift_all,multiseed,17,155,cka_feddst,13,0.9,,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10_drift_all/seed_13,results/checkpoints/multiseed/cifar10_drift_all/seed_13,results/plots/multiseed/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 13 --sparsity 0.9 --cka-signal drift --log-dir results/logs/multiseed/cifar10_drift_all/seed_13 --checkpoint-dir results/checkpoints/multiseed/cifar10_drift_all/seed_13 --plot-dir results/plots/multiseed/cifar10_drift_all,passed
cifar10_drift_all,multiseed,18,155,cka_feddst,13,0.95,,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10_drift_all/seed_13,results/checkpoints/multiseed/cifar10_drift_all/seed_13,results/plots/multiseed/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 13 --sparsity 0.95 --cka-signal drift --log-dir results/logs/multiseed/cifar10_drift_all/seed_13 --checkpoint-dir results/checkpoints/multiseed/cifar10_drift_all/seed_13 --plot-dir results/plots/multiseed/cifar10_drift_all,passed
cifar10_drift_all,multiseed,19,155,fedavg,21,,,,configs/global_cifar10.yaml,configs/fedavg_mnist.yaml,results/logs/multiseed/cifar10_drift_all/seed_21,results/checkpoints/multiseed/cifar10_drift_all/seed_21,results/plots/multiseed/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/fedavg_mnist.yaml --seed 21 --log-dir results/logs/multiseed/cifar10_drift_all/seed_21 --checkpoint-dir results/checkpoints/multiseed/cifar10_drift_all/seed_21 --plot-dir results/plots/multiseed/cifar10_drift_all,passed
cifar10_drift_all,multiseed,20,155,cka_feddst,21,0.5,,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10_drift_all/seed_21,results/checkpoints/multiseed/cifar10_drift_all/seed_21,results/plots/multiseed/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 21 --sparsity 0.5 --cka-signal drift --log-dir results/logs/multiseed/cifar10_drift_all/seed_21 --checkpoint-dir results/checkpoints/multiseed/cifar10_drift_all/seed_21 --plot-dir results/plots/multiseed/cifar10_drift_all,passed
cifar10_drift_all,multiseed,21,155,cka_feddst,21,0.7,,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10_drift_all/seed_21,results/checkpoints/multiseed/cifar10_drift_all/seed_21,results/plots/multiseed/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 21 --sparsity 0.7 --cka-signal drift --log-dir results/logs/multiseed/cifar10_drift_all/seed_21 --checkpoint-dir results/checkpoints/multiseed/cifar10_drift_all/seed_21 --plot-dir results/plots/multiseed/cifar10_drift_all,passed
cifar10_drift_all,multiseed,22,155,cka_feddst,21,0.8,,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10_drift_all/seed_21,results/checkpoints/multiseed/cifar10_drift_all/seed_21,results/plots/multiseed/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 21 --sparsity 0.8 --cka-signal drift --log-dir results/logs/multiseed/cifar10_drift_all/seed_21 --checkpoint-dir results/checkpoints/multiseed/cifar10_drift_all/seed_21 --plot-dir results/plots/multiseed/cifar10_drift_all,passed
cifar10_drift_all,multiseed,23,155,cka_feddst,21,0.9,,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10_drift_all/seed_21,results/checkpoints/multiseed/cifar10_drift_all/seed_21,results/plots/multiseed/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 21 --sparsity 0.9 --cka-signal drift --log-dir results/logs/multiseed/cifar10_drift_all/seed_21 --checkpoint-dir results/checkpoints/multiseed/cifar10_drift_all/seed_21 --plot-dir results/plots/multiseed/cifar10_drift_all,passed
cifar10_drift_all,multiseed,24,155,cka_feddst,21,0.95,,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10_drift_all/seed_21,results/checkpoints/multiseed/cifar10_drift_all/seed_21,results/plots/multiseed/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 21 --sparsity 0.95 --cka-signal drift --log-dir results/logs/multiseed/cifar10_drift_all/seed_21 --checkpoint-dir results/checkpoints/multiseed/cifar10_drift_all/seed_21 --plot-dir results/plots/multiseed/cifar10_drift_all,passed
cifar10_drift_all,multiseed,25,155,fedavg,100,,,,configs/global_cifar10.yaml,configs/fedavg_mnist.yaml,results/logs/multiseed/cifar10_drift_all/seed_100,results/checkpoints/multiseed/cifar10_drift_all/seed_100,results/plots/multiseed/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/fedavg_mnist.yaml --seed 100 --log-dir results/logs/multiseed/cifar10_drift_all/seed_100 --checkpoint-dir results/checkpoints/multiseed/cifar10_drift_all/seed_100 --plot-dir results/plots/multiseed/cifar10_drift_all,passed
cifar10_drift_all,multiseed,26,155,cka_feddst,100,0.5,,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10_drift_all/seed_100,results/checkpoints/multiseed/cifar10_drift_all/seed_100,results/plots/multiseed/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 100 --sparsity 0.5 --cka-signal drift --log-dir results/logs/multiseed/cifar10_drift_all/seed_100 --checkpoint-dir results/checkpoints/multiseed/cifar10_drift_all/seed_100 --plot-dir results/plots/multiseed/cifar10_drift_all,passed
cifar10_drift_all,multiseed,27,155,cka_feddst,100,0.7,,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10_drift_all/seed_100,results/checkpoints/multiseed/cifar10_drift_all/seed_100,results/plots/multiseed/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 100 --sparsity 0.7 --cka-signal drift --log-dir results/logs/multiseed/cifar10_drift_all/seed_100 --checkpoint-dir results/checkpoints/multiseed/cifar10_drift_all/seed_100 --plot-dir results/plots/multiseed/cifar10_drift_all,passed
cifar10_drift_all,multiseed,28,155,cka_feddst,100,0.8,,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10_drift_all/seed_100,results/checkpoints/multiseed/cifar10_drift_all/seed_100,results/plots/multiseed/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 100 --sparsity 0.8 --cka-signal drift --log-dir results/logs/multiseed/cifar10_drift_all/seed_100 --checkpoint-dir results/checkpoints/multiseed/cifar10_drift_all/seed_100 --plot-dir results/plots/multiseed/cifar10_drift_all,passed
cifar10_drift_all,multiseed,29,155,cka_feddst,100,0.9,,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10_drift_all/seed_100,results/checkpoints/multiseed/cifar10_drift_all/seed_100,results/plots/multiseed/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 100 --sparsity 0.9 --cka-signal drift --log-dir results/logs/multiseed/cifar10_drift_all/seed_100 --checkpoint-dir results/checkpoints/multiseed/cifar10_drift_all/seed_100 --plot-dir results/plots/multiseed/cifar10_drift_all,passed
cifar10_drift_all,multiseed,30,155,cka_feddst,100,0.95,,drift,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10_drift_all/seed_100,results/checkpoints/multiseed/cifar10_drift_all/seed_100,results/plots/multiseed/cifar10_drift_all,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 100 --sparsity 0.95 --cka-signal drift --log-dir results/logs/multiseed/cifar10_drift_all/seed_100 --checkpoint-dir results/checkpoints/multiseed/cifar10_drift_all/seed_100 --plot-dir results/plots/multiseed/cifar10_drift_all,passed
