suite_id,suite,run_index,total_runs,method,seed,sparsity,cka_strength,global_config,config,log_dir,checkpoint_dir,plot_dir,command,status
fashion_mnist_all_20260517_180855,multiseed,11,205,sparse_fedavg,42,0.9,,configs/global_fashion_mnist.yaml,configs/sparse_fedavg_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_42,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_42,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/sparse_fedavg_mnist.yaml --seed 42 --sparsity 0.9 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_42 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_42 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,12,205,feddst,42,0.9,,configs/global_fashion_mnist.yaml,configs/feddst_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_42,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_42,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/feddst_mnist.yaml --seed 42 --sparsity 0.9 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_42 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_42 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,13,205,cka_feddst,42,0.9,,configs/global_fashion_mnist.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_42,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_42,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/cka_feddst_mnist.yaml --seed 42 --sparsity 0.9 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_42 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_42 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,14,205,sparse_fedavg,42,0.95,,configs/global_fashion_mnist.yaml,configs/sparse_fedavg_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_42,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_42,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/sparse_fedavg_mnist.yaml --seed 42 --sparsity 0.95 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_42 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_42 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,15,205,feddst,42,0.95,,configs/global_fashion_mnist.yaml,configs/feddst_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_42,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_42,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/feddst_mnist.yaml --seed 42 --sparsity 0.95 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_42 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_42 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,16,205,cka_feddst,42,0.95,,configs/global_fashion_mnist.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_42,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_42,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/cka_feddst_mnist.yaml --seed 42 --sparsity 0.95 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_42 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_42 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,17,205,fedavg,7,,,configs/global_fashion_mnist.yaml,configs/fedavg_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/fedavg_mnist.yaml --seed 7 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,18,205,sparse_fedavg,7,0.5,,configs/global_fashion_mnist.yaml,configs/sparse_fedavg_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/sparse_fedavg_mnist.yaml --seed 7 --sparsity 0.5 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,19,205,feddst,7,0.5,,configs/global_fashion_mnist.yaml,configs/feddst_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/feddst_mnist.yaml --seed 7 --sparsity 0.5 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,20,205,cka_feddst,7,0.5,,configs/global_fashion_mnist.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/cka_feddst_mnist.yaml --seed 7 --sparsity 0.5 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,21,205,sparse_fedavg,7,0.7,,configs/global_fashion_mnist.yaml,configs/sparse_fedavg_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/sparse_fedavg_mnist.yaml --seed 7 --sparsity 0.7 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,22,205,feddst,7,0.7,,configs/global_fashion_mnist.yaml,configs/feddst_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/feddst_mnist.yaml --seed 7 --sparsity 0.7 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,23,205,cka_feddst,7,0.7,,configs/global_fashion_mnist.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/cka_feddst_mnist.yaml --seed 7 --sparsity 0.7 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,24,205,sparse_fedavg,7,0.8,,configs/global_fashion_mnist.yaml,configs/sparse_fedavg_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/sparse_fedavg_mnist.yaml --seed 7 --sparsity 0.8 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,25,205,feddst,7,0.8,,configs/global_fashion_mnist.yaml,configs/feddst_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/feddst_mnist.yaml --seed 7 --sparsity 0.8 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,26,205,cka_feddst,7,0.8,,configs/global_fashion_mnist.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/cka_feddst_mnist.yaml --seed 7 --sparsity 0.8 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,27,205,sparse_fedavg,7,0.9,,configs/global_fashion_mnist.yaml,configs/sparse_fedavg_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/sparse_fedavg_mnist.yaml --seed 7 --sparsity 0.9 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,28,205,feddst,7,0.9,,configs/global_fashion_mnist.yaml,configs/feddst_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/feddst_mnist.yaml --seed 7 --sparsity 0.9 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,29,205,cka_feddst,7,0.9,,configs/global_fashion_mnist.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/cka_feddst_mnist.yaml --seed 7 --sparsity 0.9 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,30,205,sparse_fedavg,7,0.95,,configs/global_fashion_mnist.yaml,configs/sparse_fedavg_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/sparse_fedavg_mnist.yaml --seed 7 --sparsity 0.95 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,31,205,feddst,7,0.95,,configs/global_fashion_mnist.yaml,configs/feddst_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/feddst_mnist.yaml --seed 7 --sparsity 0.95 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,32,205,cka_feddst,7,0.95,,configs/global_fashion_mnist.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/cka_feddst_mnist.yaml --seed 7 --sparsity 0.95 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_7 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_7 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,33,205,fedavg,13,,,configs/global_fashion_mnist.yaml,configs/fedavg_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_13,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_13,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/fedavg_mnist.yaml --seed 13 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_13 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_13 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,34,205,sparse_fedavg,13,0.5,,configs/global_fashion_mnist.yaml,configs/sparse_fedavg_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_13,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_13,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/sparse_fedavg_mnist.yaml --seed 13 --sparsity 0.5 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_13 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_13 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
fashion_mnist_all_20260517_180855,multiseed,35,205,feddst,13,0.5,,configs/global_fashion_mnist.yaml,configs/feddst_mnist.yaml,results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_13,results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_13,results/plots/multiseed/fashion_mnist_all_20260517_180855,/mnt/aiongpfs/users/dsen/cka-fed-dynamic-sparsity/.venv/bin/python -m src.train --global-config configs/global_fashion_mnist.yaml --config configs/feddst_mnist.yaml --seed 13 --sparsity 0.5 --log-dir results/logs/multiseed/fashion_mnist_all_20260517_180855/seed_13 --checkpoint-dir results/checkpoints/multiseed/fashion_mnist_all_20260517_180855/seed_13 --plot-dir results/plots/multiseed/fashion_mnist_all_20260517_180855,passed
