suite_id,suite,run_index,total_runs,method,seed,sparsity,cka_strength,global_config,config,log_dir,checkpoint_dir,plot_dir,command,status
cifar10,cka_strength,26,125,cka_feddst,42,0.5,0.5,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_42,results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_42,results/plots/cka_strength_sweep/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 42 --sparsity 0.5 --cka-strength 0.5 --log-dir results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_42 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_42 --plot-dir results/plots/cka_strength_sweep/cifar10,passed
cifar10,cka_strength,27,125,cka_feddst,42,0.7,0.5,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_42,results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_42,results/plots/cka_strength_sweep/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 42 --sparsity 0.7 --cka-strength 0.5 --log-dir results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_42 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_42 --plot-dir results/plots/cka_strength_sweep/cifar10,passed
cifar10,cka_strength,28,125,cka_feddst,42,0.8,0.5,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_42,results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_42,results/plots/cka_strength_sweep/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 42 --sparsity 0.8 --cka-strength 0.5 --log-dir results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_42 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_42 --plot-dir results/plots/cka_strength_sweep/cifar10,passed
cifar10,cka_strength,29,125,cka_feddst,42,0.9,0.5,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_42,results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_42,results/plots/cka_strength_sweep/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 42 --sparsity 0.9 --cka-strength 0.5 --log-dir results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_42 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_42 --plot-dir results/plots/cka_strength_sweep/cifar10,passed
cifar10,cka_strength,30,125,cka_feddst,42,0.95,0.5,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_42,results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_42,results/plots/cka_strength_sweep/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 42 --sparsity 0.95 --cka-strength 0.5 --log-dir results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_42 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_42 --plot-dir results/plots/cka_strength_sweep/cifar10,passed
cifar10,cka_strength,31,125,cka_feddst,7,0.5,0.5,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_7,results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_7,results/plots/cka_strength_sweep/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 7 --sparsity 0.5 --cka-strength 0.5 --log-dir results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_7 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_7 --plot-dir results/plots/cka_strength_sweep/cifar10,passed
cifar10,cka_strength,32,125,cka_feddst,7,0.7,0.5,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_7,results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_7,results/plots/cka_strength_sweep/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 7 --sparsity 0.7 --cka-strength 0.5 --log-dir results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_7 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_7 --plot-dir results/plots/cka_strength_sweep/cifar10,passed
cifar10,cka_strength,33,125,cka_feddst,7,0.8,0.5,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_7,results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_7,results/plots/cka_strength_sweep/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 7 --sparsity 0.8 --cka-strength 0.5 --log-dir results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_7 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_7 --plot-dir results/plots/cka_strength_sweep/cifar10,passed
cifar10,cka_strength,34,125,cka_feddst,7,0.9,0.5,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_7,results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_7,results/plots/cka_strength_sweep/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 7 --sparsity 0.9 --cka-strength 0.5 --log-dir results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_7 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_7 --plot-dir results/plots/cka_strength_sweep/cifar10,passed
cifar10,cka_strength,35,125,cka_feddst,7,0.95,0.5,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_7,results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_7,results/plots/cka_strength_sweep/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 7 --sparsity 0.95 --cka-strength 0.5 --log-dir results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_7 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_7 --plot-dir results/plots/cka_strength_sweep/cifar10,passed
cifar10,cka_strength,36,125,cka_feddst,13,0.5,0.5,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_13,results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_13,results/plots/cka_strength_sweep/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 13 --sparsity 0.5 --cka-strength 0.5 --log-dir results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_13 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_13 --plot-dir results/plots/cka_strength_sweep/cifar10,passed
cifar10,cka_strength,37,125,cka_feddst,13,0.7,0.5,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_13,results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_13,results/plots/cka_strength_sweep/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 13 --sparsity 0.7 --cka-strength 0.5 --log-dir results/logs/cka_strength_sweep/cifar10/strength_0p5/seed_13 --checkpoint-dir results/checkpoints/cka_strength_sweep/cifar10/strength_0p5/seed_13 --plot-dir results/plots/cka_strength_sweep/cifar10,passed
