suite_id,suite,run_index,total_runs,method,seed,sparsity,cka_strength,global_config,config,log_dir,checkpoint_dir,plot_dir,command,status
cifar10,multiseed,11,80,sparse_fedavg,42,0.9,,configs/global_cifar10.yaml,configs/sparse_fedavg_mnist.yaml,results/logs/multiseed/cifar10/seed_42,results/checkpoints/multiseed/cifar10/seed_42,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/sparse_fedavg_mnist.yaml --seed 42 --sparsity 0.9 --log-dir results/logs/multiseed/cifar10/seed_42 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_42 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,12,80,feddst,42,0.9,,configs/global_cifar10.yaml,configs/feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_42,results/checkpoints/multiseed/cifar10/seed_42,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/feddst_mnist.yaml --seed 42 --sparsity 0.9 --log-dir results/logs/multiseed/cifar10/seed_42 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_42 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,13,80,cka_feddst,42,0.9,,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_42,results/checkpoints/multiseed/cifar10/seed_42,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 42 --sparsity 0.9 --log-dir results/logs/multiseed/cifar10/seed_42 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_42 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,14,80,sparse_fedavg,42,0.95,,configs/global_cifar10.yaml,configs/sparse_fedavg_mnist.yaml,results/logs/multiseed/cifar10/seed_42,results/checkpoints/multiseed/cifar10/seed_42,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/sparse_fedavg_mnist.yaml --seed 42 --sparsity 0.95 --log-dir results/logs/multiseed/cifar10/seed_42 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_42 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,15,80,feddst,42,0.95,,configs/global_cifar10.yaml,configs/feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_42,results/checkpoints/multiseed/cifar10/seed_42,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/feddst_mnist.yaml --seed 42 --sparsity 0.95 --log-dir results/logs/multiseed/cifar10/seed_42 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_42 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,16,80,cka_feddst,42,0.95,,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_42,results/checkpoints/multiseed/cifar10/seed_42,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 42 --sparsity 0.95 --log-dir results/logs/multiseed/cifar10/seed_42 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_42 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,17,80,fedavg,7,,,configs/global_cifar10.yaml,configs/fedavg_mnist.yaml,results/logs/multiseed/cifar10/seed_7,results/checkpoints/multiseed/cifar10/seed_7,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/fedavg_mnist.yaml --seed 7 --log-dir results/logs/multiseed/cifar10/seed_7 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_7 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,18,80,sparse_fedavg,7,0.5,,configs/global_cifar10.yaml,configs/sparse_fedavg_mnist.yaml,results/logs/multiseed/cifar10/seed_7,results/checkpoints/multiseed/cifar10/seed_7,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/sparse_fedavg_mnist.yaml --seed 7 --sparsity 0.5 --log-dir results/logs/multiseed/cifar10/seed_7 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_7 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,19,80,feddst,7,0.5,,configs/global_cifar10.yaml,configs/feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_7,results/checkpoints/multiseed/cifar10/seed_7,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/feddst_mnist.yaml --seed 7 --sparsity 0.5 --log-dir results/logs/multiseed/cifar10/seed_7 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_7 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,20,80,cka_feddst,7,0.5,,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_7,results/checkpoints/multiseed/cifar10/seed_7,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 7 --sparsity 0.5 --log-dir results/logs/multiseed/cifar10/seed_7 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_7 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,21,80,sparse_fedavg,7,0.7,,configs/global_cifar10.yaml,configs/sparse_fedavg_mnist.yaml,results/logs/multiseed/cifar10/seed_7,results/checkpoints/multiseed/cifar10/seed_7,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/sparse_fedavg_mnist.yaml --seed 7 --sparsity 0.7 --log-dir results/logs/multiseed/cifar10/seed_7 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_7 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,22,80,feddst,7,0.7,,configs/global_cifar10.yaml,configs/feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_7,results/checkpoints/multiseed/cifar10/seed_7,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/feddst_mnist.yaml --seed 7 --sparsity 0.7 --log-dir results/logs/multiseed/cifar10/seed_7 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_7 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,23,80,cka_feddst,7,0.7,,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_7,results/checkpoints/multiseed/cifar10/seed_7,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 7 --sparsity 0.7 --log-dir results/logs/multiseed/cifar10/seed_7 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_7 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,24,80,sparse_fedavg,7,0.8,,configs/global_cifar10.yaml,configs/sparse_fedavg_mnist.yaml,results/logs/multiseed/cifar10/seed_7,results/checkpoints/multiseed/cifar10/seed_7,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/sparse_fedavg_mnist.yaml --seed 7 --sparsity 0.8 --log-dir results/logs/multiseed/cifar10/seed_7 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_7 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,25,80,feddst,7,0.8,,configs/global_cifar10.yaml,configs/feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_7,results/checkpoints/multiseed/cifar10/seed_7,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/feddst_mnist.yaml --seed 7 --sparsity 0.8 --log-dir results/logs/multiseed/cifar10/seed_7 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_7 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,26,80,cka_feddst,7,0.8,,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_7,results/checkpoints/multiseed/cifar10/seed_7,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 7 --sparsity 0.8 --log-dir results/logs/multiseed/cifar10/seed_7 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_7 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,27,80,sparse_fedavg,7,0.9,,configs/global_cifar10.yaml,configs/sparse_fedavg_mnist.yaml,results/logs/multiseed/cifar10/seed_7,results/checkpoints/multiseed/cifar10/seed_7,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/sparse_fedavg_mnist.yaml --seed 7 --sparsity 0.9 --log-dir results/logs/multiseed/cifar10/seed_7 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_7 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,28,80,feddst,7,0.9,,configs/global_cifar10.yaml,configs/feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_7,results/checkpoints/multiseed/cifar10/seed_7,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/feddst_mnist.yaml --seed 7 --sparsity 0.9 --log-dir results/logs/multiseed/cifar10/seed_7 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_7 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,29,80,cka_feddst,7,0.9,,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_7,results/checkpoints/multiseed/cifar10/seed_7,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 7 --sparsity 0.9 --log-dir results/logs/multiseed/cifar10/seed_7 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_7 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,30,80,sparse_fedavg,7,0.95,,configs/global_cifar10.yaml,configs/sparse_fedavg_mnist.yaml,results/logs/multiseed/cifar10/seed_7,results/checkpoints/multiseed/cifar10/seed_7,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/sparse_fedavg_mnist.yaml --seed 7 --sparsity 0.95 --log-dir results/logs/multiseed/cifar10/seed_7 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_7 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,31,80,feddst,7,0.95,,configs/global_cifar10.yaml,configs/feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_7,results/checkpoints/multiseed/cifar10/seed_7,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/feddst_mnist.yaml --seed 7 --sparsity 0.95 --log-dir results/logs/multiseed/cifar10/seed_7 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_7 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,32,80,cka_feddst,7,0.95,,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_7,results/checkpoints/multiseed/cifar10/seed_7,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 7 --sparsity 0.95 --log-dir results/logs/multiseed/cifar10/seed_7 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_7 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,33,80,fedavg,13,,,configs/global_cifar10.yaml,configs/fedavg_mnist.yaml,results/logs/multiseed/cifar10/seed_13,results/checkpoints/multiseed/cifar10/seed_13,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/fedavg_mnist.yaml --seed 13 --log-dir results/logs/multiseed/cifar10/seed_13 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_13 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,34,80,sparse_fedavg,13,0.5,,configs/global_cifar10.yaml,configs/sparse_fedavg_mnist.yaml,results/logs/multiseed/cifar10/seed_13,results/checkpoints/multiseed/cifar10/seed_13,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/sparse_fedavg_mnist.yaml --seed 13 --sparsity 0.5 --log-dir results/logs/multiseed/cifar10/seed_13 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_13 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,35,80,feddst,13,0.5,,configs/global_cifar10.yaml,configs/feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_13,results/checkpoints/multiseed/cifar10/seed_13,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/feddst_mnist.yaml --seed 13 --sparsity 0.5 --log-dir results/logs/multiseed/cifar10/seed_13 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_13 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,36,80,cka_feddst,13,0.5,,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_13,results/checkpoints/multiseed/cifar10/seed_13,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 13 --sparsity 0.5 --log-dir results/logs/multiseed/cifar10/seed_13 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_13 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,37,80,sparse_fedavg,13,0.7,,configs/global_cifar10.yaml,configs/sparse_fedavg_mnist.yaml,results/logs/multiseed/cifar10/seed_13,results/checkpoints/multiseed/cifar10/seed_13,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/sparse_fedavg_mnist.yaml --seed 13 --sparsity 0.7 --log-dir results/logs/multiseed/cifar10/seed_13 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_13 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,38,80,feddst,13,0.7,,configs/global_cifar10.yaml,configs/feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_13,results/checkpoints/multiseed/cifar10/seed_13,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/feddst_mnist.yaml --seed 13 --sparsity 0.7 --log-dir results/logs/multiseed/cifar10/seed_13 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_13 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,39,80,cka_feddst,13,0.7,,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_13,results/checkpoints/multiseed/cifar10/seed_13,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 13 --sparsity 0.7 --log-dir results/logs/multiseed/cifar10/seed_13 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_13 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,40,80,sparse_fedavg,13,0.8,,configs/global_cifar10.yaml,configs/sparse_fedavg_mnist.yaml,results/logs/multiseed/cifar10/seed_13,results/checkpoints/multiseed/cifar10/seed_13,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/sparse_fedavg_mnist.yaml --seed 13 --sparsity 0.8 --log-dir results/logs/multiseed/cifar10/seed_13 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_13 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,41,80,feddst,13,0.8,,configs/global_cifar10.yaml,configs/feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_13,results/checkpoints/multiseed/cifar10/seed_13,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/feddst_mnist.yaml --seed 13 --sparsity 0.8 --log-dir results/logs/multiseed/cifar10/seed_13 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_13 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,42,80,cka_feddst,13,0.8,,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_13,results/checkpoints/multiseed/cifar10/seed_13,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 13 --sparsity 0.8 --log-dir results/logs/multiseed/cifar10/seed_13 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_13 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,43,80,sparse_fedavg,13,0.9,,configs/global_cifar10.yaml,configs/sparse_fedavg_mnist.yaml,results/logs/multiseed/cifar10/seed_13,results/checkpoints/multiseed/cifar10/seed_13,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/sparse_fedavg_mnist.yaml --seed 13 --sparsity 0.9 --log-dir results/logs/multiseed/cifar10/seed_13 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_13 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,44,80,feddst,13,0.9,,configs/global_cifar10.yaml,configs/feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_13,results/checkpoints/multiseed/cifar10/seed_13,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/feddst_mnist.yaml --seed 13 --sparsity 0.9 --log-dir results/logs/multiseed/cifar10/seed_13 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_13 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,45,80,cka_feddst,13,0.9,,configs/global_cifar10.yaml,configs/cka_feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_13,results/checkpoints/multiseed/cifar10/seed_13,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/cka_feddst_mnist.yaml --seed 13 --sparsity 0.9 --log-dir results/logs/multiseed/cifar10/seed_13 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_13 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,46,80,sparse_fedavg,13,0.95,,configs/global_cifar10.yaml,configs/sparse_fedavg_mnist.yaml,results/logs/multiseed/cifar10/seed_13,results/checkpoints/multiseed/cifar10/seed_13,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/sparse_fedavg_mnist.yaml --seed 13 --sparsity 0.95 --log-dir results/logs/multiseed/cifar10/seed_13 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_13 --plot-dir results/plots/multiseed/cifar10,passed
cifar10,multiseed,47,80,feddst,13,0.95,,configs/global_cifar10.yaml,configs/feddst_mnist.yaml,results/logs/multiseed/cifar10/seed_13,results/checkpoints/multiseed/cifar10/seed_13,results/plots/multiseed/cifar10,/mnt/aiongpfs/users/dsen/micromamba/envs/cka-cifar/bin/python -m src.train --global-config configs/global_cifar10.yaml --config configs/feddst_mnist.yaml --seed 13 --sparsity 0.95 --log-dir results/logs/multiseed/cifar10/seed_13 --checkpoint-dir results/checkpoints/multiseed/cifar10/seed_13 --plot-dir results/plots/multiseed/cifar10,passed
